path,label
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\1433_5_10.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\5175_9_8.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\5487_1_1_1.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\7916_5_50e46ef54468e0f3c5ea0cfde2c11302c  -.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\8157_6_6_00a868f39ea809d774caf47e9a4f4fdb  -.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\2887_8_osaka jo hall.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\5630_5_1_4.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\5516_3_2_5.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\5975_8_09.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\2599_1_3purple.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\8349_7_70b9aad53643b86c1c111dab35e048c43.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\8459_8_2edde455203fa504e3047f86821528b2.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\153_5_4002.JPG,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\2337_5_5.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7485_3_4c966962273240d7dd1a52de5e3d4d5e  -.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7613_4_2c7caa4b631b23096257159da7326492.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\6665_4_violet10.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\345_1_2R.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\6309_2_bibi (2).jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\7784_5_1a024238dce185d808449fe191fba3e1.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7446_3_3603943b9839e64ce84510e4904a39c5.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\4486_0_ThayAn_9.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\8292_7_4cd74e4c2ac9abae0adc3c62d2a95d3a.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\1957_7_xanh1.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\2958_2_img20.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\4355_7_blue_04.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\3381_2_ (4).png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\8473_8_3af62ee737754c04f3451f215d22b21b.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\1897_1_xanh1.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\6581_8_xanh5.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\5117_4_0.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\4520_4_MayHoc_3.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\7367_2_9566670dd266d330c1901dc7824c52c4.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\2168_8_brown1.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\5690_1_1_4.jpeg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\4555_7_FuocCu_8.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\8725_9_5b639b2945171a82cadaad8d9f8e0ecb  -.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\1813_6_xanh_10.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7578_4_1a4710b8368e9f9d9cf2a5c610a6be03.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\3225_6_x3.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\4056_7_9_do.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\6214_2_7_van.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\5666_8_2_5.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\8016_6_2b06bca2d22a2be759c350dd6d6c682f.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\3068_6_img24.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\6043_5_xanh2.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7610_4_2ac1412cea344bddd317b097e7eb6624.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\657_1_2grey.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\6150_6_chi4.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7634_4_3adcc4f2342823a655c0a331339deea5  -.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\5097_2_0.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\3817_4_1.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7418_3_2e4010e6949f82f8b51ec95afc6bd967.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\8716_9_541038eb47c8eb30e2e4ff7f4e8e3a84.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\1840_7_xanh_8.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\3660_8_z6617276849042_aa6c75fb57d5e83da139b18e8b2be6a6.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\4144_6_xanh3.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\8548_8_79094e1dc5503afaaa5aa5f6c3f3b446.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7733_4_5fa189e66363b8e02c8e8e06b186124a.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\7305_2_4b73eb6a16662f4fdd73392d7b8e9ad3.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\2350_6_8.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\7049_1_3eac3a544f5cfe46b92d60c081910f33  -.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\4215_3_ (8).png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\2164_8_blue2.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\8006_6_1ff3b716e3468357035873a21dae83e0.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\3290_3_(3).JPG,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\1748_3_den_6.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\6445_5_3.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7539_3_6758403e59d546483749543de3913d72.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\5403_2_6d.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\8284_7_4b2a491d92203c99fc4727a9235d8eaa.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\5879_9_2.jpeg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\4136_5_xanh5.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\1228_3_4D.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\5957_7_01.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\2519_3_7.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\6962_1_10d157427915a2b8974c3a41d5d151437  -.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\1401_1_9.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\2339_5_7.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\9_0_red_4.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\2395_1_2-red.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\2059_7_do3.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\425_9_2R.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\4636_5_red (5).jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6398_0_6.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\4505_2_Neeggaz_8.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\2521_3_9.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\3556_9_3.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\8323_7_5d1d235e6c46a461439d5df8b44a04bd.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\5343_6_x02.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\1021_5_image125.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\935_9_(3).png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\1697_0_xanh_5.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\8329_7_5f3c06b526d16a41dab3c11a3ec1f487.jfif,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\4431_5_4.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\7184_2_1bca7e6b8f2c6fee43cc7ece1e629f18  -.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\3352_9_(5).png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\2306_2_4.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\6532_4_tim1.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\8701_9_4c26d5fe573521e7c9a1ba29e6cb9079.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\3950_7_2_b.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\2219_3_drftgyhj (7).jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\8676_9_3caf55ef7217726c20ff596f7e2c30a1  -.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\4714_3_red_003.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\2633_4_2purple.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\2972_3_img10.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\2685_8_4purple.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\3787_1_1.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7596_4_1f17c3aabd64644999f91a37d83df853.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\8735_9_5e5f26413ce1d4d5ffaa90a1e2aa2a34.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\8358_7_70d6c6401b627f852d66bd2412d0f75cd  -.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\2618_3_1blue.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\3896_1_5_b.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\1393_1_10.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\509_7_7.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\6715_7_violet2.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\7348_2_6a24bdd5c9e6d413056488d885bdd6ee.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\3260_0_(3).JPG,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\3322_6_(5).png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\3807_3_1.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\521_8_9.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\5801_2_4.jpeg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\5474_9_7d.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\2585_0_2purple.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\3725_4_5_blue.jfif,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\2465_8_2-red.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6893_0_5bf5aab295d5921e7542b2475e1ee61f.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\8020_6_2b8b266dfc087346c659c84e021b690b.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\528_9_6.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\1480_9_8.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\2110_3_blue.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\2027_4_do1.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\3141_9_img20.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6828_0_2f0cabd25506de74be6ab60686dc8568.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\2713_1_b02.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6874_0_4d502c6883e87a8d1ba58688d4e50505.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\2366_8_4.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\5278_0_d02.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\1872_9_xanh_1.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\2147_6_brown.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\7775_5_085863b0f59f8b2ed7d2775001885e71.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6931_0_883502d6ef20ae26312c062f3f21ff80.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\2186_0_chou (4).jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\3306_4_(9).JPG,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6904_0_5e91e848eeb54bee423ddfd1ebce4632  -.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7459_3_3d74b4a595cd04a9cf927d11a1d4dc78  -.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\4401_2_4.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\4971_9_4x.PNG,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6771_0_00e5f3ae01ac22f68c43486493c83d57a.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6910_0_665334a13a12fefd3060160b7eb60509.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\2283_0_10.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\1000_3_image74.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\6385_9_kk (3).jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\8341_7_6ab6d4e718a7ac055e82349b5054e193  -.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\1838_7_xanh_6.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\4031_5_4_do.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\8604_9_150866e5d4ee93d8f69a85a562d0a738  -.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\6207_2_0_minibus.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\7146_1_929928ab8165ae2228414c575380fd88.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\8793_9_9709519a4975af127b9c9e565cd8ce59  -.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7479_3_4afdb405e3b469da6c5fb1d0db740890  -.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\4179_0_ (2).png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6825_0_2ddacc9657de31faddd177f42cbacc1b.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\7210_2_20cb3516755d12f547a064ff3330e575c.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\4620_4_blue (4).jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\8072_6_4b591d7f5ed373366a64773f1bc17d19.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\1056_7_image15.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7475_3_4a4e0558d7237076d4bc32150b7f3ee8.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\2413_3_1-red.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\1974_9_den3.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\810_8_4grey.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\1187_9_blue1.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\7896_5_50a6547ddf66a19e737e901d0d574767c  -.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\1285_9_2X.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\2858_5_saitama super arena.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\6638_2_violet5.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\6555_6_tim4.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\3471_1_11.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\286_6_image (4).jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\3797_2_1.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\7195_2_1db278407ddc0b569f832641fa35489e.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\187_8_IMG_4125.JPG,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\64_5_black_1.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\6348_6_qq (10).jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\1815_6_xanh_3.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\7027_1_3285411d79b343f1ff0223746709bc62  -.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\3616_4_z6617276853237_dea8cbabd2e9126007e0506c90801c01.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\2976_3_img14.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\1063_8_image107.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\3409_5_ (2).png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\7096_1_5a0be2f0916bd9f5a518e55fb305de18.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\1017_5_image121.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\3635_6_z6617276691019_25cdb06691c12bd58e4464a4a449b0e4.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\4705_2_red_004.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\8525_8_5e51f2ea99202b545e49d935f7702829.jpeg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\4677_0_blue_001.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\5453_7_6d.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\3618_4_z6617276929616_18f339310e3973e09a47012340085120.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\6040_5_do4.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\2254_7_ertghj (2).jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7547_3_79049f962f7e4da2201868f33764015a  -.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\7128_1_70211fdba2280d4ee47c6ae4371ac1e5  -.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6495_0_tim4.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\6543_5_tim2.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\6109_2_chi3.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\3467_0_8.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\5384_0_7d.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\4898_2_1x.PNG,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\6315_2_bibi (8).jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7737_4_654597c243494e6183409e87db866923.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\263_4_image (6).jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7666_4_40c04f9096e6fed8c454eaf49190db952.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\1009_4_image28.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\1170_7_blue4.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\1197_0_3X.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\6736_8_violet7.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\1568_8_R_002.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\1331_3_ (9).png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\5981_9_05.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\1500_1_R_004.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\7429_3_30b554f294e642eb568d75029ad9dc1c4.jfif,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\5765_8_2_4.jpeg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\3980_0_3_xanh.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\5025_4_red03.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\6793_0_19588831bd412e2dc17d01d788b14e47.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\3811_3_4.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\7716_4_5b288aef46a55d4e6b1657cee1c5a6c4.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\3182_2_d5.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\3675_9_z6617277374261_0e13b5c0afdb7e0c2eeabef06cab299a.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\6557_6_xanh1.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\1890_0_xanh4.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\4695_1_red_004.png,1
