path,label
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521462_5_3.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521462_8_4.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521582_6_03.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520858_8_cv77Y1(1)(22).jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520369_9_image111.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521379_0_blue (4).jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520746_9_1.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520369_7_image105.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520705_2_(5).JPG,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521839_0_black1.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520717_9_5.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520109_0_green_5.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520236_4_(10).png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520109_3_black_4.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22520717_5_5.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520791_7_R_001.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521515_0_1_3.jpeg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520553_4_yokohama arena.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22521604_0_do3.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521592_3_xanh2.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520717_8_7.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22520710_5_ (4).png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520696_0_1D.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\21522689_8_4025.JPG,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520369_8_image108.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521387_9_blue_001.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521085_7_ (2).png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521511_8_2_5.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521491_2_4d.PNG,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521419_8_blue_4.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520717_1_1.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520732_8_ (2).png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521515_6_2_5.jpeg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521523_6_1.jpeg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520553_1_yoyogi national gymnasium first gymnasium.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521582_8_08.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520791_9_R_002.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521387_0_red_004.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521607_9_muc1.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521523_5_5.jpeg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22520069_5_6.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521515_8_2_5.jpeg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520696_1_1X.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521727_7_cristianoronaldo (4).jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521439_5_5x.PNG,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521829_2_tim1.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520117_2_blue.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\22520109_2_green_2.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520276_1_4.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520791_4_R_003.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520956_8_4_b.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521365_9_8.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520109_4_black_3.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520422_8_5-red.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521379_9_red (5).jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520019_8_image (4).jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520566_9_img18.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521503_0_1_5.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521365_8_2.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22521583_0_den2.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22521154_0_den_9.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521491_7_10d.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521481_5_d05.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520746_1_5.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520550_2_b05.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521439_2_6x.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520276_3_7.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521491_6_5d.PNG,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520550_9_b04.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521439_2_2x.PNG,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520667_8_d4.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520117_0_blue.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520019_1_image (13).jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521229_2_black_04.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520967_0_1_xanh.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520566_3_img4.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520790_8_z6617276799086_7608f99c4061b20e4a4f3f0d9afea301.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520667_2_d5.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520422_3_5-blue.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520905_6_4.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22521604_9_den3.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520172_5_dfghjkl (10).jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521829_0_tim3.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520858_7_pW8Boa(1)(13).jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23520520_3_1blue.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\22520696_6_2D.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521839_5_black2.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520988_5_do1.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521592_7_do4.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22521154_1_den_2.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521839_5_violet9.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520369_7_image15.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521523_5_3.jpeg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\21522592_4_blue_6.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521462_2_8.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520791_1_B_004.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521523_8_12.jpeg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520276_8_4.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520956_1_5_b.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520732_7_ (4).png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520172_0_chou (2).jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520705_5_(8).png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521439_9_2x.PNG,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521592_2_do2.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520069_4_7.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521839_7_violet10.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521839_1_violet9.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520790_8_z6617277435275_44aff2f76a36354fc381c35aa771c244.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22521583_8_den5.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520483_3_blue5.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520717_9_8.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520520_7_5blue.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22520369_5_image81.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520566_7_img2.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520068_0_4R.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22521154_9_den_2.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520905_8_9.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520513_5_10.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520483_8_blue2.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521229_6_black_04.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521511_1_1_2.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22520710_9_ (9).png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520117_4_blue1.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521829_4_xanh5.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520710_1_ (1).png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22521583_9_xanh5.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521839_5_black3.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521523_6_11.jpeg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520746_2_1.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520905_8_7.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\21522689_1_IMG_4090.JPG,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22520483_4_blue5.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521607_4_chi5.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520520_6_5purple.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520019_8_image (6).jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520520_7_4blue.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520069_1_2.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521523_8_2.jpeg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520276_1_3.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520553_5_nissan stadium (international stadium yokohama).jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521491_5_7d.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521839_2_violet1.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521481_0_x01.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520019_3_image (4).jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520019_3_image (7).jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521829_0_tim5.png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520236_7_(8).png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521387_8_blue_003.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521439_1_10x.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521503_5_2_2.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521387_6_red_001.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\21522689_1_3990.JPG,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520422_7_1-red.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520732_5_ (2).png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520791_0_B_001.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521592_5_do1.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520513_1_7.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23521462_8_5.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521467_7_purple2.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520858_0_ahdgue(6).jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521523_6_4.jpeg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521229_6_blue_01.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\22521604_9_den5.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520192_3_7blue.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520905_2_3.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521365_2_2.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521452_2_red04.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521452_0_red02.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521452_7_blue00.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\22521583_2_den4.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520550_8_b05.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\22520069_5_8.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520790_9_z6617276654310_c15dd208ec18662d00d31d9a613fe49e.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520019_1_image (16).jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521503_3_2_1.png,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23520988_4_do1.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520520_2_5purple.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\23520520_8_1blue.png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521607_5_chi2.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\22521604_4_den4.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23521379_9_red (1).jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520667_0_x3.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521706_0_4_limo.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520520_1_5purple.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521379_7_blue (1).jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521787_2_2.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521592_1_do2.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521491_4_8d.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520520_5_4purple.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521829_1_tim2.png,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520988_9_do5.png,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521839_3_violet1.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22520369_1_image93.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520109_0_black_3.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520746_7_9.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520746_0_4.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521523_0_6.jpeg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520566_9_img4.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521467_0_blue5.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520422_6_4-blue.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520019_0_image (7).jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521582_6_07.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520192_7_4blue.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22521583_8_xanh2.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521419_4_black_2.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521229_2_black_01.jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\22521604_1_do5.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521607_3_chi2.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23520172_2_choufghj (7).jpg,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521387_1_blue_003.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520956_9_2.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\21522689_7_IMG_4117.JPG,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521706_7_3_wagon.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\21522592_6_black_1.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521592_7_xanh2.jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521607_5_muc3.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521787_1_1.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521839_4_black6.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520019_7_image (5).jpg,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23521523_0_1.jpeg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521582_2_08.png,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\9\23520566_9_img21.jpg,9
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23520520_7_1purple.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520172_1_choufghj (3).jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521582_6_02.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520236_8_(6).png,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22521583_3_den3.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\22520710_0_ (6).png,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520566_0_img24.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521491_7_9d.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521503_5_2_3.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520956_1_1.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\0\23520790_0_z6617276738731_3ae6472ce35d811639816ad1035c8ba5.jpg,0
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520705_6_(4).png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23520790_5_z6617276707011_9c36b159c01ad3b9d094d1c43138d417.jpg,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\2\23521491_2_5d.PNG,2
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23520513_6_4.png,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\23521829_7_tim2.png,7
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521419_6_black_3.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521582_4_03.png,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\22520069_8_2.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\22520717_3_10.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\21522689_6_IMG_4114.JPG,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\5\23521511_5_1_1.png,5
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23520550_1_b01.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\3\23521365_3_6.jpg,3
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\1\23521365_1_9.jpg,1
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\4\23521839_4_black3.jpg,4
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\6\23521229_6_black_03.jpg,6
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\8\21522592_8_blue_2.jpg,8
E:\Code\Github\CS114.P21_project\digit_classification\data\image_raw_v1\sorted\7\22520858_7_pW8Boa(1)(20).jpg,7
